CTLabel,BoroCode,BoroName,CT2020,BoroCT2020,CDEligibil,NTAName,NTA2020,CDTA2020,CDTANAME,GEOID,PUMA,Shape_Leng,Shape_Area,Borough,GeoID_1,pop,geoid_2,ctname,agg_income,agg_inco_1
"20.01","2",Bronx,"002001","2002001",,Soundview-Clason Point,BX0902,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005002001","4209",6477.90108128000,2131637.85734000010,Bronx,"36005002001","5007",1400000US36005002001,"Census Tract 20.01, Bronx County, New York","53265700","14350953"
"230","1",Manhattan,"023000","1023000",,Harlem (North),MN1002,MN10,MN10 Harlem (CD 10 Equivalent),"36061023000","4110",5672.96765607000,1869850.73640999990,Manhattan,"36061023000","9111",1400000US36061023000,"Census Tract 230, New York County, New York","243314700","48555184"
"435.03","2",Bronx,"043503","2043503",,Van Cortlandt Park,BX2691,BX26,BX26 Van Cortlandt Park (JIA 26 Equivalent),"36005043503","4208",32859.75922560000,50659357.03660000116,Bronx,"36005043503","122",1400000US36005043503,"Census Tract 435.03, Bronx County, New York",,
"224.01","2",Bronx,"022401","2022401",,Pelham Parkway-Van Nest,BX1101,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),"36005022401","4211",5148.26864214000,923976.21031200001,Bronx,"36005022401","2787",1400000US36005022401,"Census Tract 224.01, Bronx County, New York","74856800","16887302"
"209.01","1",Manhattan,"020901","1020901",,Morningside Heights,MN0901,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061020901","4109",4807.67813441000,1246712.33205999993,Manhattan,"36061020901","3665",1400000US36061020901,"Census Tract 209.01, New York County, New York","66374200","18414986"
"257","1",Manhattan,"025700","1025700",,Harlem (South),MN1001,MN10,MN10 Harlem (CD 10 Equivalent),"36061025700","4110",6060.11894928000,1550590.10064000008,Manhattan,"36061025700","4270",1400000US36061025700,"Census Tract 257, New York County, New York","280866700","63723382"
"197.01","1",Manhattan,"019701","1019701",,Morningside Heights,MN0901,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061019701","4109",10254.30908800000,2535936.66451000003,Manhattan,"36061019701","1278",1400000US36061019701,"Census Tract 197.01, New York County, New York","44954800","13129895"
"201.02","1",Manhattan,"020102","1020102",,Harlem (South),MN1001,MN10,MN10 Harlem (CD 10 Equivalent),"36061020102","4110",3751.03762338000,901944.22950200003,Manhattan,"36061020102","4077",1400000US36061020102,"Census Tract 201.02, New York County, New York","222150700","48379233"
"385","2",Bronx,"038500","2038500",,Belmont,BX0603,BX06,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),"36005038500","4263",7743.52188815000,2050957.40033999993,Bronx,"36005038500","5362",1400000US36005038500,"Census Tract 385, Bronx County, New York","85466300","43591935"
"395","2",Bronx,"039500","2039500",,Tremont,BX0602,BX06,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),"36005039500","4263",11636.80025850000,4416473.06003999989,Bronx,"36005039500","4254",1400000US36005039500,"Census Tract 395, Bronx County, New York","72896200","12195838"
"283","2",Bronx,"028300","2028300",,Kingsbridge-Marble Hill,BX0802,BX08,BX08 Riverdale-Kingsbridge-Marble Hill (CD 8 Approximation),"36005028300","4208",11957.52422140000,2465441.39133000001,Bronx,"36005028300","2084",1400000US36005028300,"Census Tract 283, Bronx County, New York","49754800","13139586"
"285","2",Bronx,"028500","2028500",,Kingsbridge-Marble Hill,BX0802,BX08,BX08 Riverdale-Kingsbridge-Marble Hill (CD 8 Approximation),"36005028500","4208",10972.36581590000,2824771.00948000001,Bronx,"36005028500","3440",1400000US36005028500,"Census Tract 285, Bronx County, New York","130494200","22070855"
"66","1",Manhattan,"006600","1006600",,Murray Hill-Kips Bay,MN0603,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),"36061006600","4165",5498.14696022000,1880521.00138000003,Manhattan,"36061006600","12341",1400000US36061006600,"Census Tract 66, New York County, New York","1005143100","248064340"
"56","1",Manhattan,"005600","1005600",,Midtown South-Flatiron-Union Square,MN0501,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),"36061005600","4165",5723.84052937000,1878253.48965999996,Manhattan,"36061005600","4281",1400000US36061005600,"Census Tract 56, New York County, New York","702829400","280893234"
"74","1",Manhattan,"007400","1007400",,Midtown South-Flatiron-Union Square,MN0501,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),"36061007400","4165",5726.15764943000,1879420.44891000004,Manhattan,"36061007400","5698",1400000US36061007400,"Census Tract 74, New York County, New York","671615100","174606998"
"769.01","4",Queens,"076901","4076901",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081076901","4406",7605.65303362000,1938313.90082999994,Queens,"36081076901","4274",1400000US36081076901,"Census Tract 769.01, Queens County, New York","318306000","64479034"
"25","1",Manhattan,"002500","1002500",,Chinatown-Two Bridges,MN0301,MN03,MN03 Lower East Side-Chinatown (CD 3 Equivalent),"36061002500","4103",4702.67541930000,1408269.91442999989,Manhattan,"36061002500","4630",1400000US36061002500,"Census Tract 25, New York County, New York","67783700","11170422"
"711","4",Queens,"071100","4071100",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081071100","4406",12845.68522120000,3951135.82305999985,Queens,"36081071100","5687",1400000US36081071100,"Census Tract 711, Queens County, New York","333818800","51023455"
"167","1",Manhattan,"016700","1016700",,Upper West Side (Central),MN0702,MN07,MN07 Upper West Side (CD 7 Approximation),"36061016700","4107",7991.05115055000,2195045.97834999999,Manhattan,"36061016700","7210",1400000US36061016700,"Census Tract 167, New York County, New York","1024793500","175307554"
"1291.03","4",Queens,"129103","4129103",,Oakland Gardens-Hollis Hills,QN1104,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),"36081129103","4411",10064.75849380000,4939340.81740999967,Queens,"36081129103","3811",1400000US36081129103,"Census Tract 1291.03, Queens County, New York","190932600","41697308"
"233","1",Manhattan,"023300","1023300",,Hamilton Heights-Sugar Hill,MN0903,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061023300","4109",7003.94017337000,2507139.08979000011,Manhattan,"36061023300","6368",1400000US36061023300,"Census Tract 233, New York County, New York","250333100","55238268"
"165","2",Bronx,"016500","2016500",,Claremont Village-Claremont (East),BX0302,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),"36005016500","4263",7530.48237300000,2083442.09606999997,Bronx,"36005016500","1097",1400000US36005016500,"Census Tract 165, Bronx County, New York","14772900","3610495"
"214","1",Manhattan,"021400","1021400",,Harlem (North),MN1002,MN10,MN10 Harlem (CD 10 Equivalent),"36061021400","4110",4970.69281277000,1453439.91161000007,Manhattan,"36061021400","3075",1400000US36061021400,"Census Tract 214, New York County, New York","154395500","40218225"
"236","1",Manhattan,"023600","1023600",,Harlem (North),MN1002,MN10,MN10 Harlem (CD 10 Equivalent),"36061023600","4110",9240.69780080000,2825486.03166999994,Manhattan,"36061023600","9907",1400000US36061023600,"Census Tract 236, New York County, New York","199900500","38960300"
"462.05","2",Bronx,"046205","2046205",,Co-op City,BX1004,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),"36005046205","4210",16254.62794450000,9427018.73925999925,Bronx,"36005046205","4445",1400000US36005046205,"Census Tract 462.05, Bronx County, New York","116170500","32087604"
"1571.01","4",Queens,"157101","4157101",,Bellerose,QN1302,QN13,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),"36081157101","4413",16777.28400940000,13186425.48909999803,Queens,"36081157101","7561",1400000US36081157101,"Census Tract 1571.01, Queens County, New York","298433500","40786902"
"435.01","2",Bronx,"043501","2043501",,Williamsbridge-Olinville,BX1201,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),"36005043501","4212",14370.98422620000,4259156.03450999968,Bronx,"36005043501","1192",1400000US36005043501,"Census Tract 435.01, Bronx County, New York","14874800","4009931"
"284","2",Bronx,"028400","2028400",,Hutchinson Metro Center,BX1161,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),"36005028400","4211",20683.48415700000,12189729.34039999917,Bronx,"36005028400","297",1400000US36005028400,"Census Tract 284, Bronx County, New York",,
"129.02","1",Manhattan,"012902","1012902",,Hell's Kitchen,MN0402,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),"36061012902","4104",9778.41772955000,2063182.36021999991,Manhattan,"36061012902","3144",1400000US36061012902,"Census Tract 129.02, New York County, New York","181755300","77918653"
"135.01","1",Manhattan,"013501","1013501",,Hell's Kitchen,MN0402,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),"36061013501","4104",9258.68578639000,2175808.69657000015,Manhattan,"36061013501","5504",1400000US36061013501,"Census Tract 135.01, New York County, New York","327595100","102678432"
"135.02","1",Manhattan,"013502","1013502",,Hell's Kitchen,MN0402,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),"36061013502","4104",9840.05056198000,2326895.58856000006,Manhattan,"36061013502","6358",1400000US36061013502,"Census Tract 135.02, New York County, New York","527961800","230225998"
"145","2",Bronx,"014500","2014500",,Claremont Village-Claremont (East),BX0302,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),"36005014500","4263",5622.98011556000,1958133.41008000006,Bronx,"36005014500","7055",1400000US36005014500,"Census Tract 145, Bronx County, New York","158636700","107261463"
"147.01","2",Bronx,"014701","2014701",,Claremont Village-Claremont (East),BX0302,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),"36005014701","4263",5118.34263271000,1490474.94733999996,Bronx,"36005014701","6361",1400000US36005014701,"Census Tract 147.01, Bronx County, New York","60105700","24341075"
"19.03","4",Queens,"001903","4001903",,Long Island City-Hunters Point,QN0201,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),"36081001903","4402",8996.08960115000,5010495.41951000039,Queens,"36081001903","2214",1400000US36081001903,"Census Tract 19.03, Queens County, New York","140157400","50370203"
"33.01","4",Queens,"003301","4003301",,Queensbridge-Ravenswood-Dutch Kills,QN0105,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081003301","4401",7817.74701257000,2066862.12621999998,Queens,"36081003301","4399",1400000US36081003301,"Census Tract 33.01, Queens County, New York","214260700","37295837"
"159","1",Manhattan,"015900","1015900",,Upper West Side-Lincoln Square,MN0701,MN07,MN07 Upper West Side (CD 7 Approximation),"36061015900","4107",6435.88469974000,1874866.35165000008,Manhattan,"36061015900","10054",1400000US36061015900,"Census Tract 159, New York County, New York","1034063400","237917941"
"163","1",Manhattan,"016300","1016300",,Upper West Side (Central),MN0702,MN07,MN07 Upper West Side (CD 7 Approximation),"36061016300","4107",9751.34171477000,2861363.31986999977,Manhattan,"36061016300","7292",1400000US36061016300,"Census Tract 163, New York County, New York","1053285900","268158923"
"3","5",Staten Island,"000300","5000300",,St. George-New Brighton,SI0101,SI01,SI01 North Shore (CD 1 Equivalent),"36085000300","4501",16590.28438110000,4116728.66464000009,Staten Island,"36085000300","2348",1400000US36085000300,"Census Tract 3, Richmond County, New York","112068800","16752616"
"6","5",Staten Island,"000600","5000600",,Rosebank-Shore Acres-Park Hill,SI0103,SI01,SI01 North Shore (CD 1 Equivalent),"36085000600","4501",22538.31344590000,7194727.83074000012,Staten Island,"36085000600","2859",1400000US36085000600,"Census Tract 6, Richmond County, New York","73103900","21383515"
"7","5",Staten Island,"000700","5000700",,St. George-New Brighton,SI0101,SI01,SI01 North Shore (CD 1 Equivalent),"36085000700","4501",11383.80054330000,5500140.82691999990,Staten Island,"36085000700","5143",1400000US36085000700,"Census Tract 7, Richmond County, New York","137490000","32976094"
"9","5",Staten Island,"000900","5000900",,St. George-New Brighton,SI0101,SI01,SI01 North Shore (CD 1 Equivalent),"36085000900","4501",7729.01672908000,2497009.68387999991,Staten Island,"36085000900","2240",1400000US36085000900,"Census Tract 9, Richmond County, New York","86465800","28547269"
"11","5",Staten Island,"001100","5001100",,St. George-New Brighton,SI0101,SI01,SI01 North Shore (CD 1 Equivalent),"36085001100","4501",8675.07888027000,3496829.93843000010,Staten Island,"36085001100","4234",1400000US36085001100,"Census Tract 11, Richmond County, New York","90862100","28077073"
"96.02","5",Staten Island,"009602","5009602",,Grasmere-Arrochar-South Beach-Dongan Hills,SI0201,SI02,SI02 Mid-Island (CD 2 Approximation),"36085009602","4502",10201.12208310000,6651764.24626000039,Staten Island,"36085009602","3767",1400000US36085009602,"Census Tract 96.02, Richmond County, New York","138697200","22884931"
"97.01","5",Staten Island,"009701","5009701",,West New Brighton-Silver Lake-Grymes Hill,SI0104,SI01,SI01 North Shore (CD 1 Equivalent),"36085009701","4501",19778.05851260000,7426370.73979000095,Staten Island,"36085009701","4454",1400000US36085009701,"Census Tract 97.01, Richmond County, New York","176821100","31645177"
"105","5",Staten Island,"010500","5010500",,West New Brighton-Silver Lake-Grymes Hill,SI0104,SI01,SI01 North Shore (CD 1 Equivalent),"36085010500","4501",12556.27102840000,8794153.16471000016,Staten Island,"36085010500","5597",1400000US36085010500,"Census Tract 105, Richmond County, New York","186840300","40039797"
"114.01","5",Staten Island,"011401","5011401",,Grasmere-Arrochar-South Beach-Dongan Hills,SI0201,SI02,SI02 Mid-Island (CD 2 Approximation),"36085011401","4502",9647.61485888000,5672548.77333000023,Staten Island,"36085011401","3249",1400000US36085011401,"Census Tract 114.01, Richmond County, New York","97795700","21176625"
"133.01","5",Staten Island,"013301","5013301",,West New Brighton-Silver Lake-Grymes Hill,SI0104,SI01,SI01 North Shore (CD 1 Equivalent),"36085013301","4501",3426.12199494000,721333.36020700005,Staten Island,"36085013301","1631",1400000US36085013301,"Census Tract 133.01, Richmond County, New York","15907500","5519656"
"133.02","5",Staten Island,"013302","5013302",,Port Richmond,SI0106,SI01,SI01 North Shore (CD 1 Equivalent),"36085013302","4501",16022.60485820000,9313661.84303000011,Staten Island,"36085013302","3733",1400000US36085013302,"Census Tract 133.02, Richmond County, New York","89259000","43322389"
"134","5",Staten Island,"013400","5013400",,New Dorp-Midland Beach,SI0202,SI02,SI02 Mid-Island (CD 2 Approximation),"36085013400","4502",12643.96645190000,9158025.40719000064,Staten Island,"36085013400","4204",1400000US36085013400,"Census Tract 134, Richmond County, New York","141516000","22779674"
"156.01","5",Staten Island,"015601","5015601",,Great Kills-Eltingville,SI0302,SI03,SI03 South Shore (CD 3 Approximation),"36085015601","4503",15808.17154420000,15399913.81269999780,Staten Island,"36085015601","6663",1400000US36085015601,"Census Tract 156.01, Richmond County, New York","290678500","44850650"
"170.09","5",Staten Island,"017009","5017009",,Annadale-Huguenot-Prince's Bay-Woodrow,SI0304,SI03,SI03 South Shore (CD 3 Approximation),"36085017009","4503",14853.84434230000,12741940.40179999918,Staten Island,"36085017009","4473",1400000US36085017009,"Census Tract 170.09, Richmond County, New York","203763800","29615917"
"177.01","5",Staten Island,"017701","5017701",,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,SI0203,SI02,SI02 Mid-Island (CD 2 Approximation),"36085017701","4502",29090.19352700000,31761506.29899999872,Staten Island,"36085017701","4724",1400000US36085017701,"Census Tract 177.01, Richmond County, New York","329804700","129422643"
"181","5",Staten Island,"018100","5018100",,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,SI0203,SI02,SI02 Mid-Island (CD 2 Approximation),"36085018100","4502",32431.39770380000,56268491.45069999993,Staten Island,"36085018100","3569",1400000US36085018100,"Census Tract 181, Richmond County, New York","199192800","45478993"
"189.01","5",Staten Island,"018901","5018901",,Westerleigh-Castleton Corners,SI0105,SI01,SI01 North Shore (CD 1 Equivalent),"36085018901","4501",15296.86210880000,12226182.35810000077,Staten Island,"36085018901","5725",1400000US36085018901,"Census Tract 189.01, Richmond County, New York","218669400","35121262"
"208.04","5",Staten Island,"020804","5020804",,Annadale-Huguenot-Prince's Bay-Woodrow,SI0304,SI03,SI03 South Shore (CD 3 Approximation),"36085020804","4503",16137.21000630000,14324579.97849999927,Staten Island,"36085020804","5364",1400000US36085020804,"Census Tract 208.04, Richmond County, New York","245689900","34545158"
"244.01","5",Staten Island,"024401","5024401",,Tottenville-Charleston,SI0305,SI03,SI03 South Shore (CD 3 Approximation),"36085024401","4503",24555.18859140000,22561115.16910000145,Staten Island,"36085024401","5687",1400000US36085024401,"Census Tract 244.01, Richmond County, New York","278320400","65238182"
"248","5",Staten Island,"024800","5024800",,Tottenville-Charleston,SI0305,SI03,SI03 South Shore (CD 3 Approximation),"36085024800","4503",31777.79866220000,17601301.00849999860,Staten Island,"36085024800","4798",1400000US36085024800,"Census Tract 248, Richmond County, New York","215445900","33103454"
"251","5",Staten Island,"025100","5025100",,Westerleigh-Castleton Corners,SI0105,SI01,SI01 North Shore (CD 1 Equivalent),"36085025100","4501",16898.94349250000,12586951.79959999956,Staten Island,"36085025100","6030",1400000US36085025100,"Census Tract 251, Richmond County, New York","277375500","50540942"
"273.01","5",Staten Island,"027301","5027301",,New Springville-Willowbrook-Bulls Head-Travis,SI0204,SI02,SI02 Mid-Island (CD 2 Approximation),"36085027301","4502",22930.83328320000,32658814.08460000157,Staten Island,"36085027301","4811",1400000US36085027301,"Census Tract 273.01, Richmond County, New York","172802900","30312737"
"291.04","5",Staten Island,"029104","5029104",,New Springville-Willowbrook-Bulls Head-Travis,SI0204,SI02,SI02 Mid-Island (CD 2 Approximation),"36085029104","4502",19684.82671060000,16617003.79040000029,Staten Island,"36085029104","7178",1400000US36085029104,"Census Tract 291.04, Richmond County, New York","267591200","52300848"
"1","3",Brooklyn,"000100","3000100",,Brooklyn Heights,BK0201,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047000100","4302",6611.44395971000,2224101.04987000022,Brooklyn,"36047000100","4616",1400000US36047000100,"Census Tract 1, Kings County, New York","744719800","249155497"
"3.01","3",Brooklyn,"000301","3000301",,Brooklyn Heights,BK0201,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047000301","4302",6525.11133824000,2164337.28426000010,Brooklyn,"36047000301","3850",1400000US36047000301,"Census Tract 3.01, Kings County, New York","572756100","143915770"
"5.01","3",Brooklyn,"000501","3000501",,Brooklyn Heights,BK0201,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047000501","4302",4828.17027571000,901507.03019900003,Brooklyn,"36047000501","4404",1400000US36047000501,"Census Tract 5.01, Kings County, New York","356955100","62464829"
"5.02","3",Brooklyn,"000502","3000502",,Brooklyn Heights,BK0201,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047000502","4302",4902.47968489000,1041529.09063999995,Brooklyn,"36047000502","2640",1400000US36047000502,"Census Tract 5.02, Kings County, New York","302233800","47724197"
"7","3",Brooklyn,"000700","3000700",,Brooklyn Heights,BK0201,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047000700","4302",6253.28848129000,1881577.58969999989,Brooklyn,"36047000700","4415",1400000US36047000700,"Census Tract 7, Kings County, New York","475303700","88729979"
"9","3",Brooklyn,"000900","3000900",,Brooklyn Heights,BK0201,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047000900","4302",5930.08177063000,1769269.50616999995,Brooklyn,"36047000900","5167",1400000US36047000900,"Census Tract 9, Kings County, New York","622795600","158012239"
"11","3",Brooklyn,"001100","3001100",,Downtown Brooklyn-DUMBO-Boerum Hill,BK0202,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047001100","4302",5758.21282277000,1811205.70989000006,Brooklyn,"36047001100","1578",1400000US36047001100,"Census Tract 11, Kings County, New York","149805900","30208156"
"15.02","3",Brooklyn,"001502","3001502",,Downtown Brooklyn-DUMBO-Boerum Hill,BK0202,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047001502","4302",5512.19098944000,1520130.88513000007,Brooklyn,"36047001502","5801",1400000US36047001502,"Census Tract 15.02, Kings County, New York","424316300","69377197"
"22","3",Brooklyn,"002200","3002200",,Sunset Park (West),BK0702,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),"36047002200","4307",10237.47152420000,3648873.74409000017,Brooklyn,"36047002200","4589",1400000US36047002200,"Census Tract 22, Kings County, New York","93286600","17633932"
"29.01","3",Brooklyn,"002901","3002901",,Fort Greene,BK0203,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047002901","4302",4334.05562125000,1167631.29307999997,Brooklyn,"36047002901","3149",1400000US36047002901,"Census Tract 29.01, Kings County, New York","56698900","14098527"
"30","3",Brooklyn,"003000","3003000",,Bay Ridge,BK1001,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),"36047003000","4310",4749.18789679000,1185319.85697999992,Brooklyn,"36047003000","1811",1400000US36047003000,"Census Tract 30, Kings County, New York","75266100","19089839"
"31.01","3",Brooklyn,"003101","3003101",,Fort Greene,BK0203,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047003101","4302",5490.86618132000,1622624.71304999990,Brooklyn,"36047003101","3395",1400000US36047003101,"Census Tract 31.01, Kings County, New York","258177900","55294691"
"31.02","3",Brooklyn,"003102","3003102",,Fort Greene,BK0203,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047003102","4302",4955.72284498000,1467354.69176000007,Brooklyn,"36047003102","0",1400000US36047003102,"Census Tract 31.02, Kings County, New York",,
"33","3",Brooklyn,"003300","3003300",,Fort Greene,BK0203,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047003300","4302",6350.51376158000,1770404.99252000009,Brooklyn,"36047003300","4807",1400000US36047003300,"Census Tract 33, Kings County, New York","394921200","73938643"
"35","3",Brooklyn,"003500","3003500",,Fort Greene,BK0203,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047003500","4302",5043.32551366000,1433175.22982000001,Brooklyn,"36047003500","2402",1400000US36047003500,"Census Tract 35, Kings County, New York","215016000","45310545"
"36","3",Brooklyn,"003600","3003600",,Bay Ridge,BK1001,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),"36047003600","4310",5022.63095649000,1348886.98573000007,Brooklyn,"36047003600","3959",1400000US36047003600,"Census Tract 36, Kings County, New York","180279700","25249751"
"37","3",Brooklyn,"003700","3003700",,Downtown Brooklyn-DUMBO-Boerum Hill,BK0202,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047003700","4302",7273.23138063000,1788976.49693999998,Brooklyn,"36047003700","4565",1400000US36047003700,"Census Tract 37, Kings County, New York","396426600","176275874"
"39","3",Brooklyn,"003900","3003900",,Downtown Brooklyn-DUMBO-Boerum Hill,BK0202,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047003900","4302",5102.77994773000,1681273.00435999990,Brooklyn,"36047003900","2644",1400000US36047003900,"Census Tract 39, Kings County, New York","161636800","29908974"
"44","3",Brooklyn,"004400","3004400",,Bay Ridge,BK1001,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),"36047004400","4310",8894.09117011000,4502927.98766000010,Brooklyn,"36047004400","2448",1400000US36047004400,"Census Tract 44, Kings County, New York","152212700","22206588"
"45","3",Brooklyn,"004500","3004500",,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK0601,BK06,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),"36047004500","4306",5503.68394559000,1835597.21002000012,Brooklyn,"36047004500","3476",1400000US36047004500,"Census Tract 45, Kings County, New York","315655200","56119077"
"49","3",Brooklyn,"004900","3004900",,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK0601,BK06,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),"36047004900","4306",5528.99037457000,1051010.62962000002,Brooklyn,"36047004900","2412",1400000US36047004900,"Census Tract 49, Kings County, New York","229038400","46157459"
"53.01","3",Brooklyn,"005301","3005301",,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK0601,BK06,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),"36047005301","4306",22003.24454550000,6104697.22365999967,Brooklyn,"36047005301","2164",1400000US36047005301,"Census Tract 53.01, Kings County, New York","147421300","30632840"
"54","3",Brooklyn,"005400","3005400",,Bay Ridge,BK1001,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),"36047005400","4310",7538.72456622000,1740560.85603999998,Brooklyn,"36047005400","3426",1400000US36047005400,"Census Tract 54, Kings County, New York","222247000","49764619"
"56.01","3",Brooklyn,"005601","3005601",,Bay Ridge,BK1001,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),"36047005601","4310",6827.12770672000,1855118.20589000010,Brooklyn,"36047005601","2692",1400000US36047005601,"Census Tract 56.01, Kings County, New York","144897400","31098483"
"56.02","3",Brooklyn,"005602","3005602",,Bay Ridge,BK1001,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),"36047005602","4310",5827.84540497000,1436854.87960000010,Brooklyn,"36047005602","1734",1400000US36047005602,"Census Tract 56.02, Kings County, New York","102556600","23466647"
"58","3",Brooklyn,"005800","3005800",,Bay Ridge,BK1001,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),"36047005800","4310",6098.16749608000,2080303.31251000008,Brooklyn,"36047005800","3450",1400000US36047005800,"Census Tract 58, Kings County, New York","131144700","23201272"
"64","3",Brooklyn,"006400","3006400",,Bay Ridge,BK1001,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),"36047006400","4310",5927.57881013000,2186814.85606000014,Brooklyn,"36047006400","3623",1400000US36047006400,"Census Tract 64, Kings County, New York","131639900","24023642"
"65","3",Brooklyn,"006500","3006500",,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK0601,BK06,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),"36047006500","4306",7829.42352302000,2678036.34304999979,Brooklyn,"36047006500","5461",1400000US36047006500,"Census Tract 65, Kings County, New York","567675000","148710744"
"67","3",Brooklyn,"006700","3006700",,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK0601,BK06,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),"36047006700","4306",5236.04780338000,1680804.25047000009,Brooklyn,"36047006700","3618",1400000US36047006700,"Census Tract 67, Kings County, New York","472074600","118415528"
"68","3",Brooklyn,"006800","3006800",,Bay Ridge,BK1001,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),"36047006800","4310",5840.80319365000,1996655.76243999996,Brooklyn,"36047006800","5491",1400000US36047006800,"Census Tract 68, Kings County, New York","147631100","27507438"
"74","3",Brooklyn,"007400","3007400",,Sunset Park (West),BK0702,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),"36047007400","4307",5037.19506068000,1545780.63256999990,Brooklyn,"36047007400","5829",1400000US36047007400,"Census Tract 74, Kings County, New York","127603300","31769153"
"76","3",Brooklyn,"007600","3007600",,Sunset Park (West),BK0702,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),"36047007600","4307",4980.04751353000,1510401.70983999991,Brooklyn,"36047007600","4872",1400000US36047007600,"Census Tract 76, Kings County, New York","122638400","34449476"
"78","3",Brooklyn,"007800","3007800",,Sunset Park (West),BK0702,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),"36047007800","4307",4986.67159537000,1509791.99728000001,Brooklyn,"36047007800","5333",1400000US36047007800,"Census Tract 78, Kings County, New York","108546100","22742419"
"80","3",Brooklyn,"008000","3008000",,Sunset Park (West),BK0702,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),"36047008000","4307",4989.72309964000,1506326.40367999999,Brooklyn,"36047008000","4024",1400000US36047008000,"Census Tract 80, Kings County, New York","112760100","26553895"
